datasets,spl,single_ans,conversations,answer
pe,sample,Premise,classroom could provide exercise class to set students to have a good health,['Premise']
pe,sample,Premise,it is out of drivers' control,['Premise']
pe,sample,Premise,Some students might understand all topics that they had learnt but some are not,['Premise']
pe,sample,Premise,"89% of people have come to think that, since they have been put in the situation which is filled with competitions and pressures, they have to use a lot of time to work hard, to update themselves, to acquire all kinds of skills and so on",['Premise']
pe,sample,Premise,Definitely it is for which he have more practice and exercise than me,['Premise']
pe,sample,Premise,"you can visit museums to learn history, and go to a more equipped library to enjoy reading, or you can go to a sports center for exercising",['Premise']
pe,sample,Premise,We usually spend our times in front of television for at least three ours a day when we come back home after eight-hour working in the office,['Premise']
pe,sample,Premise,"If he just wrote something to complain on the website or by telephone, I do not think this problem would be thought important",['Premise']
pe,sample,Premise,We cannot ignore them in any way,['Premise']
pe,sample,Premise,"to become a star and an inspiration for people, a person need to have real talent to compete with other candidates",['Premise']
pe,sample,Premise,The juries will be able to know weather the individual committed the crime intentionally or due to circumstances by knowing the facts about the person,['Premise']
pe,sample,Premise,jobs that are related to technology are in demand in most of the countries,['Premise']
pe,sample,Premise,"At the increasing living pace, the majority of people tend to choose microwave as their unique cooker that help them prepare a dish in five minutes",['Premise']
pe,sample,Premise,this situation will have an adverse impact on the enterprise,['Premise']
pe,sample,Premise,"children who have had such activities that interrelate to creativity, cooperation, competition tend to perform significantly better in general terms",['Premise']
pe,sample,Premise,students can devote more time and efforts in one subject and reduce pressure from other subjects,['Premise']
pe,sample,Premise,"girls are more likely to prefer some jobs related to emotion and communication, such as teacher, singer and interpreter",['Premise']
pe,sample,Premise,"If citizens had no access to health care and education, their physical health and psychological soundness would be at risk",['Premise']
pe,sample,Premise,Another responsibility all citizens should take is to maintain social stability together with the police force,['Premise']
pe,sample,Premise,"in this wonderful academic environment, everyone is provided with varieties and gigantic number of information by a lot of professors and well-trained teachers",['Premise']
pe,sample,Premise,"most of inventors in the first phases of their job face with some problems and defeats, but in the next stages they learn how to deal with problems",['Premise']
pe,sample,Premise,they interested in many subjects and they want to try them all,['Premise']
pe,sample,Premise,the employees in every company have to create profit as much as they can for their supervisors and complete their assignments perfectly,['Premise']
pe,sample,Premise,This experience teach me to aware my health,['Premise']
pe,sample,Premise,it would not help them much once they enter to society or company which required more about skill of team work,['Premise']
pe,sample,Premise,"when we consider about the question that how to win the game, we always find that we need the cooperation",['Premise']
pe,sample,Premise,"in company we always have to deal with so many stressful situations such as negotiating with difficult customer, complaining from boss, etc",['Premise']
pe,sample,Premise,No wonder why this drinking title becomes more and more familiar with customers around the world,['Premise']
pe,sample,Premise,"Overcoming all these obstacles, they should be paid a great deal of money for their extraordinary efforts",['Premise']
